	GSM2336308_4m	 GSM2336309_4m	 GSM2336312_4m	 GSM2336316_4m	 GSM2336317_4m	 GSM2336319_4m	 GSM2336320_4m	 GSM2336321_4m	 GSM2336326_4m	 GSM2336331_4m	 GSM2336332_4m	 GSM2336335_4m	 GSM2336342_4m	 GSM2336345_4m	 GSM2336346_4m	 GSM2336347_4m	 GSM2336349_4m	 GSM2336354_4m	 GSM2336359_4m	 GSM2336367_4m	 GSM2336369_4m	 GSM2336370_4m	 GSM2336371_4m	 GSM2336375_4m	 GSM2336383_4m	 GSM2336384_4m	 GSM2336389_4m	 GSM2336390_4m	 GSM2336391_4m	 GSM2336392_4m	 GSM2336398_4m	 GSM2336399_4m	 GSM2336400_4m	 GSM2336401_4m	 GSM2336402_4m	 GSM2336404_4m	 GSM2336405_4m	 GSM2336406_4m	 GSM2336409_4m	 GSM2336413_4m	 GSM2336415_4m	 GSM2336417_4m	 GSM2336418_4m	 GSM2336420_4m	 GSM2336421_4m	 GSM2336424_4m	 GSM2336425_4m	 GSM2336428_4m	 GSM2336429_4m	 GSM2336432_4m	 GSM2336435_4m	 GSM2336437_4m	 GSM2336438_4m	 GSM2336441_4m	 GSM2336442_4m	 GSM2336444_4m	 GSM2336446_4m	 GSM2336453_4m	 GSM2336454_4m	 GSM2336455_4m	 GSM2336464_4m	 GSM2336466_4m	 GSM2336467_4m	 GSM2336468_4m	 GSM2336469_4m	 GSM2336470_4m	 GSM2336471_4m	 GSM2336476_4m	 GSM2336477_4m	 GSM2336478_4m	 GSM2336480_4m	 GSM2336481_4m	 GSM2336483_4m	 GSM2336485_4m	 GSM2336486_4m	 GSM2336487_4m	 GSM2336489_4m	 GSM2336493_4m	 GSM2336494_4m	 GSM2336495_4m	GSM2336112_18m	 GSM2336115_18m	 GSM2336116_18m	 GSM2336118_18m	 GSM2336119_18m	 GSM2336122_18m	 GSM2336126_18m	 GSM2336128_18m	 GSM2336129_18m	 GSM2336130_18m	 GSM2336131_18m	 GSM2336132_18m	 GSM2336133_18m	 GSM2336146_18m	 GSM2336149_18m	 GSM2336150_18m	 GSM2336156_18m	 GSM2336158_18m	 GSM2336159_18m	 GSM2336160_18m	 GSM2336162_18m	 GSM2336169_18m	 GSM2336170_18m	 GSM2336172_18m	 GSM2336173_18m	 GSM2336177_18m	 GSM2336183_18m	 GSM2336184_18m	 GSM2336186_18m	 GSM2336188_18m	 GSM2336192_18m	 GSM2336194_18m	 GSM2336195_18m	 GSM2336197_18m	 GSM2336199_18m	 GSM2336200_18m	 GSM2336201_18m	 GSM2336204_18m	 GSM2336207_18m	 GSM2336690_18m	 GSM2336691_18m	 GSM2336692_18m	 GSM2336693_18m	 GSM2336696_18m	 GSM2336698_18m	 GSM2336700_18m	 GSM2336701_18m	 GSM2336703_18m	 GSM2336707_18m	 GSM2336709_18m	 GSM2336711_18m	 GSM2336723_18m	 GSM2336726_18m	 GSM2336727_18m	 GSM2336729_18m	 GSM2336730_18m	 GSM2336731_18m	 GSM2336732_18m	 GSM2336733_18m	 GSM2336735_18m	 GSM2336737_18m	 GSM2336738_18m	 GSM2336739_18m	 GSM2336744_18m	 GSM2336745_18m	 GSM2336746_18m	 GSM2336747_18m	 GSM2336748_18m	 GSM2336749_18m	 GSM2336752_18m	 GSM2336753_18m	 GSM2336754_18m	 GSM2336756_18m	 GSM2336758_18m	 GSM2336761_18m	 GSM2336762_18m	 GSM2336764_18m	 GSM2336765_18m	 GSM2336766_18m	 GSM2336770_18m	 GSM2336771_18m	 GSM2336772_18m	 GSM2336774_18m	 GSM2336775_18m	 GSM2336776_18m	 GSM2336780_18m
Vps13b	219	0	0	16	0	231	3	0	0	0	0	0	16	0	0	0	0	373	0	0	0	160	0	4	0	1	0	0	0	0	0	0	0	0	0	0	9	1	0	22	0	0	1	3	0	3	0	0	0	2	0	88	0	0	0	87	0	0	0	2	15	0	0	0	0	0	8	0	0	0	0	0	23	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	10	264	5	0	0	0	72	0	0	1	0	0	0	71	0	31	165	0	0	0	0	1	150	73	0	26	0	0	8	0	0	0	0	292	0	0	0	88	119	0	0	0	219	0	0	0	0	0	0	0	1	61	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H2-DMa	0	57	0	0	0	0	0	118	171	0	0	16	0	0	0	0	0	0	94	0	0	0	18	0	0	0	0	0	0	0	0	0	1	772	0	0	178	0	714	0	721	0	0	313	11	0	306	206	179	0	14	104	0	1	1	0	147	419	288	2	32	12	19	0	0	0	0	447	0	1	17	0	233	43	199	0	0	4	1	0	392	1	0	645	0	0	226	76	0	528	0	0	0	1289	349	0	0	0	0	0	0	0	0	190	1	0	0	0	1	10	1	0	0	58	0	0	309	0	0	0	0	48	39	121	1	0	0	0	0	0	431	0	0	1	1	151	0	41	0	0	180	0	0	0	0	0	152	2	9	0	308	1	219	0	250	180	0	232	0	87	0	0	40	14	0	53
Phc3	0	0	0	0	0	259	5	0	139	49	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	255	0	30	343	0	7	0	0	78	12	67	0	0	0	2	0	0	130	0	0	1	14	0	64	0	0	0	242	744	0	0	1	0	0	0	39	0	15	10	0	16	4	0	0	0	0	0	0	0	0	0	0	0	0	113	0	79	0	0	0	0	0	0	0	0	0	0	0	0	228	0	0	0	0	0	0	0	0	0	0	0	35	0	0	37	0	0	0	18	0	0	198	42	0	0	0	123	0	0	126	0	0	2	4	0	2	558	0	0	110	0	1	0	0	0	330	28	0	0	0	0	0	31	171	16	268	0	0	0	22	9	86	0	0	200	1	0	1	0	0	0
Slc20a2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	2	0	0	0	0	0	469	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	588	0	6	0	0	0	0	0	0	0	0	638	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cdkn1c	0	0	353	107	0	3	0	295	0	0	0	0	0	1	2	864	0	0	645	0	0	0	28	4	0	0	352	0	217	0	102	8	180	0	0	4	89	14	0	1	10	12	0	0	0	0	0	1	0	18	0	325	40	504	35	0	20	2	60	16	0	0	21	41	0	4	14	0	337	0	525	0	0	0	0	1	1	700	2	1	0	0	279	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	81	2	0	0	0	0	0	0	0	0	0	44	11	0	51	0	146	0	0	0	0	0	0	0	0	196	0	0	0	0	0	0	0	0	0	8	0	0	0	0	37	0	5	0	0	0	0	194	216	0	0	0	0	22	50	0	5	0	2	15	0	56	25	0	6	0	0	0
Ldah	0	0	0	0	0	1	0	0	0	0	0	2	0	1	0	1	0	0	0	0	0	55	0	0	0	2	0	0	0	0	0	0	0	0	1	26	0	0	497	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	119	0	0	0	42	1	0	3	0	276	0	25	0	0	0	0	0	1	493	0	2	253	37	0	7	1	0	0	0	0	6	0	0	230	0	0	0	0	10	0	8	0	0	0	0	0	0	1	0	0	0	55	553	0	0	86	0	0	0	5	0	43	0	0	0	1	0	0	12	0	0	69	4	0	0	0	0	0	0	0	0	8	1	0	0	0	0	1	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	3
Rfx7	44	0	45	54	0	341	153	0	0	0	0	91	0	121	0	139	52	380	0	4	0	0	0	0	0	0	756	94	13	0	0	0	70	0	0	28	0	0	0	0	1333	3	0	0	0	0	0	0	65	0	18	0	360	1	5	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	428	0	1	0	0	0	0	3	0	21	0	0	211	0	0	0	0	0	32	0	0	0	0	0	10	0	0	0	0	0	0	1	0	0	0	0	0	0	0	64	300	0	0	0	164	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	215	307	0	0	0	0	0	124	0	0	0	0	7	37	0	0	1	61	100	93	0	0	0	0	0	0	0	10	0	13	80	1	0
Inf2	27	0	133	335	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	3	6	0	279	121	1	0	0	0	0	0	1	0	1	0	0	0	0	0	139	0	0	0	0	1	17	0	0	19	0	715	18	20	0	0	0	0	0	3	0	14	0	0	0	1	92	0	0	0	0	17	0	1	292	0	43	0	0	0	305	67	0	0	0	0	0	83	0	0	0	0	0	0	26	0	1	0	0	0	0	33	122	0	0	0	0	3	0	129	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	38	0	0	105	0	0	0	18	0	113	0	0	0	0	230	0	0	0	0	0	0	0	0	14	0	89	0	0	0	0	0	0	49	0	38	0	0	0	0	0
Armc3	0	0	0	0	0	0	0	0	0	85	0	0	83	100	0	0	0	0	0	0	0	78	6	0	0	0	0	0	0	0	0	0	52	0	0	0	0	246	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	7	0	6	0	0	12	7	0	129	0	0	0	0	0	0	0	0	33	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	7	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	1	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	7	0
Atp8a1	6	0	15	1	78	0	0	0	2	1	0	0	0	0	0	0	0	0	55	0	0	0	8	2	0	0	0	0	417	0	0	0	0	0	1	0	193	237	144	16	1	3	134	0	0	0	34	0	0	0	6	134	0	166	1	3	77	132	0	17	0	62	0	38	86	0	0	0	151	0	0	0	16	0	0	5	0	0	0	0	5	0	0	0	265	0	0	0	1	0	0	0	0	0	120	0	0	0	0	444	0	160	361	0	0	18	0	19	0	0	1	0	0	71	22	0	16	0	0	0	33	11	14	1	64	0	1	264	1	0	0	0	0	77	239	0	13	0	0	0	616	0	34	464	17	1	0	3	380	111	0	0	0	0	2	193	95	0	0	63	0	109	0	0	8	0
Ahdc1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1	0	0	0	50	0	1	0	0	0	0	0	0	0	0	33	0	0	0	1	0	0	0	3	1	0	0	0	0	0	10	1	0	0	0	0	0	0	283	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	2	0	0	0	0	0	39	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	12	0	16	0	0	0	0	0	0	0	0	0	0	0
Ddhd1	0	0	0	163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	25	2	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	586	0	0	0	0	8	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	40	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	95	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	58	11	0	0	0	0	5	0	0	0	0	209	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cd81	0	205	502	0	484	141	1221	25	22	11	14	51	55	280	247	0	299	483	0	0	0	240	11	0	67	1	0	355	640	0	0	208	1041	428	83	145	80	561	1327	4	0	343	730	464	0	49	24	773	23	6	9	63	1	687	5	239	269	11	311	68	13	9	52	159	2	98	27	848	1113	1	667	258	551	477	37	2	18	304	4	275	0	73	0	4	147	0	0	0	3	0	0	597	0	665	402	0	201	0	146	163	307	0	370	51	95	66	0	141	321	47	129	0	8	0	356	0	350	558	0	65	183	25	38	1	0	12	52	1	12	388	80	1064	0	0	3	40	180	169	6	264	49	179	183	892	484	783	312	0	42	367	28	548	19	263	0	96	41	399	35	2	0	380	29	10	22	0
Cisd1	212	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	157	0	0	0	23	239	0	0	0	1	0	15	0	0	21	0	0	3	0	0	0	0	0	0	502	276	0	0	101	214	0	26	16	0	0	0	0	3	5	148	211	0	0	0	210	229	106	0	0	0	0	0	0	0	0	0	0	0	98	0	0	0	0	0	0	0	152	0	0	0	0	0	0	0	0	129	0	0	0	0	0	85	0	0	0	0	61	175	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	55	0	93	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	1	130	0	0	0	1	0	14
Tmem33	0	0	509	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	38	1	0	116	0	6	0	0	0	0	0	0	2	14	0	0	0	316	0	0	59	0	0	84	1	0	0	0	0	44	111	0	2	28	34	0	0	81	0	1	14	0	4	45	1	0	0	2	1	0	0	4	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	71	9	0	0	0	0	0	0	62	0	0	0	0	2	0	0	0	257	0	0	144	0	10	0	0	0	0	0	0	0	0	0	0	0	0	67	1	0	0	1	398	162	51	0	210	2	0	191	0	390	32	0	0	8	0	0	0	0
Gnpnat1	0	0	0	0	0	0	0	0	0	0	0	18	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	221	0	0	143	38	0	0	133	1	0	0	18	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	1	0	0	7	0	0	3	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	260	25	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	10	140	0	126	0	9	0	0	0	0	0	0	47	2	0	0	0	321	0	429	0	0	0	34	0	0	0	46	0	0	0	84	0	0	0	3	134	10	130	0	0	0	0	0	0	0	0	0	0	0	85	13	0	0	0
Mynn	272	0	0	8	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	1	0	0	0	22	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	4	0	0	0	0	9	0	0	0	0	6	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	50	0	0	0	0	0	0	6	167	72	315	20	0	0	54	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	300	0	0	0	0	87	0	0	0	13	0	0	0	0
Mrps26	0	0	7	3	1	266	0	0	54	47	1	0	0	0	0	0	179	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	460	1	0	5	0	0	0	0	12	5	0	85	0	2	0	1	0	0	0	1	0	0	0	0	0	14	0	50	0	0	0	0	52	23	0	179	20	0	1	0	0	0	0	405	149	0	0	0	70	393	0	0	5	0	0	0	1	0	0	178	0	0	0	0	0	40	149	0	0	12	1	0	2	0	0	168	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	409	211	0	2	76	0	0	0	0	0	0	0	0	0	1	70	0	47	0	0	56	0	0	0	227	0	0	0	51	0	0	193	0	0	0	0	0	14
Eef1a1	8511	1194	4377	4122	963	1700	1016	2983	1744	1493	1802	786	1216	1029	1453	2606	1757	1827	1854	1672	201	1687	73	139	2136	1968	1879	569	3251	1770	1051	744	1723	2363	401	1289	936	4355	9372	846	12844	2756	4234	2104	1588	339	1693	1718	1145	272	1324	3182	6379	9593	418	3245	3197	3076	3345	674	927	1457	1140	1276	1877	702	470	4248	2745	5987	5649	1855	6747	5000	1012	7751	340	3060	43	4509	2088	2343	4410	5929	8531	2535	1733	1970	1684	1656	771	919	3971	3482	3205	1945	3866	399	3092	3248	1349	1464	4129	988	959	316	744	1692	1524	2856	2097	2196	1759	1712	1701	477	3033	3792	402	2764	1217	767	1268	2085	4174	1339	1875	2709	2763	2979	6519	2885	1893	2213	4323	4316	822	944	2470	1103	8768	3385	2615	8222	3180	2259	3336	2413	4222	2527	7117	2051	1149	650	1938	2794	1212	2695	1455	2050	1869	1571	396	1047	3631	39
Fam222b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	1	216	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	215	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	86	177	0	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	53	0	0	0
Xkr8	1	0	0	3	0	0	0	25	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	6	0	0	300	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	21	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	22	0	39	0	0	0	0	0	0	0
Ppp1r16b	0	0	0	0	2	2	0	0	0	1	0	0	0	0	0	140	0	0	0	0	380	1	0	0	0	0	2	0	0	0	2	0	0	0	4	0	73	0	0	8	1	0	62	7	8	0	95	0	28	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	115	0	0	0	0	2	1	0	0	0	0	1	0	108	0	0	113	0	3	0	9	1	1	0	0	0	0	0	0	24	0	0	0	0	361	0	2	0	27	42	0	19	0	0	0	0	1	0	86	2	0	0	0	573	0	24	0	0	17	0	0	0	0	1	116	45	0	0	0	0	0	1	0	0	0	0	0	357	1	111	0	0	1	1	0	0	0	1	34	0	0	0	0	0	0	1	0	5	0	0	0	0
Actr5	0	0	0	0	0	0	0	0	51	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	38	0	0	0	295	0	0	31	24	0	0	0	0	0	0	0	0	0	0	132	91	1	0	0	0	0	0	0	0	55	0
Mrpl23	109	0	194	203	1	1	160	0	13	11	0	47	0	0	0	51	0	0	123	288	0	186	19	0	0	0	239	38	0	139	0	25	243	140	1	54	49	20	461	39	494	0	244	114	0	14	0	111	75	0	0	1	1	0	0	0	118	0	11	27	33	98	33	28	45	3	16	372	4	77	1	20	23	1	203	0	10	147	0	115	45	16	87	118	0	0	19	0	0	35	501	1	0	0	191	0	0	0	0	0	0	0	0	78	72	0	0	104	0	59	125	0	0	0	4	0	0	0	0	0	0	20	10	208	41	59	0	0	2	58	139	0	0	0	46	58	33	0	1	0	0	87	77	1	8	0	0	49	159	0	181	0	33	0	0	38	48	102	1	129	169	81	0	1	0	0
Apopt1	0	0	0	0	189	82	0	0	23	0	0	0	2	0	0	45	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	24	69	0	0	0	0	0	0	0	0	0	55	0	0	0	3	3	0	1	35	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	10	0	209	0	0	0	0	0	0	0	0	0	0	0	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	15	0	0	0	0	0	0	40	0	0	0	3	0	0	0	4	30	0	6	78	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vopp1	7	0	0	1	0	0	0	0	0	131	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	21	0	0	8	0	0	0	0	53	1	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	446	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phf12	0	0	0	83	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	249	0	0	0	30	0	0	14	0	12	0	1	34	0	0	0	10	0	0	0	0	0	40	1	0	0	0	0	0	0	0	0	0	0	53	0	0	67	0	0	0	0	0	37	0	0	1	32	110	0	0	0	0	0	0	0	0	0	77	122	0	0	12	0	0	0	0	0	0	0	9	0	70	0	0	0	0	0	0	0	0	0	0	0	1	12	0	0	0	1	0	0	0	0	0	0	0	0	0	1	109	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	1	1	0	31	0	118	0	0	53	0	0	0	0	5	0	0	0	0	0
N4bp2	245	0	0	219	0	3	558	0	0	0	72	0	0	0	23	0	0	0	6	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	6	95	0	2	1	3	0	273	0	0	0	0	0	0	0	0	340	0	177	1084	0	269	0	0	0	5	0	0	82	52	0	0	12	0	0	0	84	0	461	117	0	66	1	91	1	0	0	45	0	0	4	431	1	0	0	0	0	0	450	0	49	0	0	0	0	0	0	0	0	98	19	0	0	46	7	407	85	0	0	299	2	0	0	0	0	0	69	0	2	11	253	113	0	48	0	0	31	0	67	71	216	0	1	0	0	0	0	1	138	309	0	0	0	0	46	387	297	131	0	0	3	0	0	0	0	13	4	111	0	0	0	0
Rpl10a	685	136	338	857	365	230	385	526	430	168	332	326	162	331	132	318	215	248	578	621	308	287	25	20	635	209	349	262	342	1022	11	159	431	778	99	93	150	761	404	154	1436	635	492	265	181	114	285	680	184	48	365	244	1131	841	130	658	413	706	220	75	114	208	96	211	245	123	78	782	721	315	503	198	357	398	431	737	92	457	3	487	362	657	808	259	639	165	116	246	28	342	292	149	229	491	403	467	569	30	267	234	218	63	358	378	4	36	70	275	406	296	553	484	461	369	171	270	272	540	498	486	229	183	161	197	309	76	217	351	696	440	538	334	221	313	440	337	147	94	415	437	610	512	469	446	1323	345	317	386	204	1694	2322	647	282	197	437	385	346	887	262	282	873	648	154	135	377	2
Fam76b	0	0	0	0	0	0	30	7	0	0	0	0	0	76	0	0	84	0	0	192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	4	0	0	87	0	0	0	0	0	0	0	0	0	0	185	0	0	0	0	0	0	0	0	0	7	0	0	0	0	241	0	308	0	0	46	115	0	0	0	0	0	110	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	63	13	0	0	0	0	0	166	3	13	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000037814	0	0	0	0	0	0	0	0	23	0	44	0	0	0	0	0	3	0	1	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	184	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	173	0	0	0	0	2	0	7	0	0	0	0	0	0	0	0	271	0	0	0	0	0	4	0	0	0	0	0	0	0	94	39	0	0	0	22	0	7	3	23	0	0	0	0	0	0	0	0	31	0	0	0	0	0	205	0	9	0	0	0	2	0	178	0	0	0	0	2	0	0	0	0	0	2	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	22	0
Ctnna1	357	0	0	20	0	0	0	0	0	0	0	409	221	0	460	0	0	0	0	1	0	0	0	2	0	400	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	19	32	45	1	0	102	0	22	0	39	0	21	0	0	0	0	0	0	0	3	0	0	33	0	66	2	147	0	0	210	0	0	0	0	0	0	0	0	13	0	24	0	180	0	0	0	3	1	0	0	0	0	0	0	0	7	0	80	279	0	0	0	0	85	0	96	0	34	1	0	0	265	0	0	0	0	0	0	107	0	0	0	0	0	5	0	0	0	121	885	0	29	1	0	0	7	0	4	19	195	57	0	0	80	0	1	0	0	0	0	0	0	0	0	0	138	136	15	0	0	0	0	0	0	0
Fbxw17	112	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0
Abhd18	0	0	192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	48	0	0	0	0	0	0	0	41	0	0	0	23	17	0	3	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	80	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tgm2	703	104	0	33	106	262	0	216	28	15	3	0	60	93	614	370	36	0	0	0	769	0	0	0	0	0	1	42	284	170	191	0	1	1	11	1	0	569	181	42	573	277	312	0	0	31	5	5	1	0	14	1	6	216	7	1	34	0	0	0	53	78	9	104	194	120	12	166	763	0	132	31	862	0	3	0	15	37	0	394	10	157	349	474	281	120	0	171	110	185	71	0	477	207	225	1	283	53	126	0	0	0	0	179	0	75	80	268	37	36	0	0	311	322	155	0	434	0	0	219	180	40	108	274	119	0	89	129	0	293	318	279	0	128	206	253	1	9	24	24	3	508	256	0	492	451	0	315	9	1832	204	0	109	36	48	41	4	97	114	20	224	34	8	25	628	0
