Data from original supplementary file					
ensembl	geneSymbol	log2FC	FDR	fpkm.sum	type
ENSMUST00000015511	Plxnd1	-0.424251279	0.0049706479	10.1484500073	DN
ENSMUST00000103015	Narf	-0.4357738742	0.0049948347	20.6214496705	DN
ENSMUST00000025930	Smc3	-0.4028836152	0.0050301791	82.5591041062	DN
	Gm684	-0.7585148735	0.005050178	2.9769475358	DN
ENSMUST00000003843	Man1a	0.3921094921	0.0050884685	65.5663054696	UP
ENSMUST00000042194	Trpm4	0.4828853332	0.0051142057	6.1907582938	UP
ENSMUST00000086041	Clasrp	-0.3910712038	0.0051405202	33.9873417722	DN
ENSMUST00000066568	Fpgt	0.4250749181	0.0051718714	15.1605504587	UP
ENSMUST00000101618,ENSMUST00000022587,ENSMUST00000048371	Tsc22d1	0.3933588143	0.0051718714	100.2153249273	UP
ENSMUST00000121768	Gm16469	0.5380492858	0.0052256565	14.9808429119	UP
ENSMUST00000060738	S100a1	0.4267732431	0.0052413955	101.9362745098	UP
ENSMUST00000014922	Fhod1	-0.401298514	0.0052710534	19.9414161997	DN
ENSMUST00000106828	Trim30c	-0.6797398869	0.0052896287	2.8631921824	DN
ENSMUST00000050958	Tmie	0.5785131842	0.005327665	4.185520362	UP
ENSMUST00000053271	Mlec	-0.4181337094	0.0054252215	218.0797040525	DN
ENSMUST00000102976	Gata3	0.4182202553	0.0054883425	17.1704580866	UP
ENSMUST00000014691	Wdfy2	-0.4719808395	0.0054919493	11.5832916458	DN
ENSMUST00000057910	Rexo1	-0.3835064198	0.0055004709	24.2844860527	DN
ENSMUST00000067556	4930503L19Rik	-0.4375684482	0.0055257965	17.3225241017	DN
ENSMUST00000085553,ENSMUST00000020985	Grhl1	0.7987640457	0.0055315345	1.3151152861	UP
ENSMUST00000034707,ENSMUST00000174008,ENSMUST00000098948	Smarca4	-0.3759191874	0.0055315345	84.0011037528	DN
ENSMUST00000048898	Mtmr7	0.5571539884	0.0055439002	3.1104312354	UP
ENSMUST00000045105,ENSMUST00000115050	Spire1	-0.430624353	0.0055556807	13.2711663706	DN
ENSMUST00000027425	Itm2c	0.3911470248	0.0055655218	84.9925668979	UP
ENSMUST00000064307,ENSMUST00000103019,ENSMUST00000103020	Aatk	-0.6445474297	0.0055686003	1.2537130875	DN
ENSMUST00000026125	Alyref	-0.402557134	0.0055843209	96.256660746	DN
ENSMUST00000163588	Ston1	0.7194346853	0.0055843209	1.2621685129	UP
ENSMUST00000090246	Sgms2	-0.7061988168	0.0056082575	1.1626901798	DN
ENSMUST00000053336	2510009E07Rik	0.4615354168	0.0056149186	7.5232468036	UP
ENSMUST00000051416	Hnmt	0.4295166222	0.0056357328	27.4724264706	UP
ENSMUST00000164403,ENSMUST00000093458	Sugp2	-0.3709927539	0.0056760097	42.5421965318	DN
ENSMUST00000028329	2010317E24Rik	-0.4806458827	0.0056847653	7.3506743738	DN
ENSMUST00000117179,ENSMUST00000084027,ENSMUST00000119398	Fgfr1	0.466602209	0.0056963899	11.1072144289	UP
ENSMUST00000029711	Insrr	0.5291145947	0.0057043084	7.0344488189	UP
ENSMUST00000002180,ENSMUST00000131400	Sfpi1	-0.4326743895	0.0057222729	43.7261474987	DN
ENSMUST00000025004	Emr4	-0.6321125867	0.0057968961	1.9588370754	DN
ENSMUST00000020448	Irak3	0.4351860361	0.0057998583	63.01149814	UP
ENSMUST00000121288	Fam167a	-0.4684871418	0.0058342302	6.2987473411	DN
ENSMUST00000114050,ENSMUST00000114048,ENSMUST00000114049	Tmsb10	-0.4814454616	0.0058342302	71.0969116081	DN
ENSMUST00000038845	Cd53	0.3673626955	0.005890016	14.9767358626	UP
ENSMUST00000087723	Notch3	0.5570696739	0.0059209148	1.6649810367	UP
ENSMUST00000022536	F630043A04Rik	-0.4598816834	0.0059432932	14.4646823634	DN
ENSMUST00000097609	Pcdhb22	0.6650919549	0.0060088527	1.614481409	UP
ENSMUST00000026662	Cbx2	-0.4463068776	0.0060106427	13.156626506	DN
ENSMUST00000148442	Zfp568	-0.4483175539	0.0060106427	7.1162693434	DN
ENSMUST00000021719	2010107E04Rik	0.3804248584	0.0061031389	303.4210526316	UP
ENSMUST00000031795	Fkbp9	0.3910776923	0.0061308408	70.3932022659	UP
ENSMUST00000114846,ENSMUST00000028114,ENSMUST00000171188,ENSMUST00000170196,ENSMUST00000114845	Pfkfb3	0.4045183913	0.0061308408	30.6467236467	UP
ENSMUST00000161702,ENSMUST00000160719,ENSMUST00000034066	Mfap3l	0.5052884338	0.0061310442	1.953125	UP
ENSMUST00000112464	A830080D01Rik	-0.4429942731	0.0061945126	18.297555158	DN
ENSMUST00000036225,ENSMUST00000166318,ENSMUST00000036236	Mpp6	0.4041672861	0.0062307771	78.8247282609	UP
ENSMUST00000036720	Fkbpl	0.5698783656	0.0062716336	10.4079861111	UP
ENSMUST00000076465	Gm5621	0.6977074121	0.0062721267	7.5465838509	UP
ENSMUST00000107256	Rab38	0.3868220318	0.0062754881	227.9066073698	UP
	Ly6c2	-0.5382111293	0.0063078981	78.0238393977	DN
ENSMUST00000040117	Secisbp2	-0.3945194333	0.0063219427	23.3200966851	DN
ENSMUST00000075510	Safb2	-0.3720812994	0.0063255757	59.9815441403	DN
ENSMUST00000113332,ENSMUST00000048964	Ciz1	-0.3655918312	0.006362389	57.2588522589	DN
ENSMUST00000002368,ENSMUST00000171808	Dbf4	-0.4177201265	0.006362389	29.1570723684	DN
ENSMUST00000035960,ENSMUST00000110071	Haus8	-0.4494414426	0.0063786784	17.8541289934	DN
ENSMUST00000175181,ENSMUST00000044217	Syne2	-0.3525228425	0.0063786784	10.2126874279	DN
ENSMUST00000030636	Stmn1	-0.4252022507	0.0063920487	248.8009478673	DN
ENSMUST00000076059,ENSMUST00000098853,ENSMUST00000108583	Suv420h2	-0.3905991587	0.0064287787	38.2973944295	DN
ENSMUST00000099996	Ttc30b	0.5199245156	0.0064287787	4.9464012251	UP
ENSMUST00000044954	Slc30a1	0.4239629659	0.0064328803	6.9921576129	UP
ENSMUST00000048197	Rhod	0.8070729739	0.0065134502	2.0592648162	UP
ENSMUST00000047616	Jmjd6	-0.418346032	0.0065164806	30.2948255114	DN
ENSMUST00000006377	Zbtb17	-0.4032862254	0.0065193771	16.6151809356	DN
ENSMUST00000067572,ENSMUST00000054536	Pqlc3	0.4155474163	0.0065236925	28.8767958206	UP
ENSMUST00000053177	Wdfy3	-0.3681145442	0.0065252675	20.0731878958	DN
ENSMUST00000034702	Lysmd2	0.4522468794	0.006570894	20.4427736007	UP
ENSMUST00000021757	Aoah	-0.7814556271	0.0065919716	1.6603317208	DN
ENSMUST00000166315	Akap13	-0.3597993334	0.006604642	106.5464577003	DN
ENSMUST00000057855	Exoc3l	0.4949171312	0.0066092246	15.8236004833	UP
ENSMUST00000074846	Hsph1	-0.4044143131	0.0066174695	42.7471098266	DN
ENSMUST00000044083,ENSMUST00000077453	Dapk1	-0.4070839514	0.0066363134	16.6469194313	DN
ENSMUST00000028119	Mastl	-0.4730639526	0.0066394363	5.3135775862	DN
ENSMUST00000169550,ENSMUST00000072554	9430015G10Rik	-0.3813770568	0.0066558927	23.5339622642	DN
ENSMUST00000029270	Ccna2	-0.4245112519	0.0066558927	78.5444166964	DN
ENSMUST00000045473	Tmcc2	-0.4098126577	0.0066667945	15.7562408223	DN
ENSMUST00000120071,ENSMUST00000093468,ENSMUST00000098696	Psd3	-0.4016801476	0.006738648	14.6827012811	DN
ENSMUST00000127833,ENSMUST00000037055	Atp13a2	-0.3883672872	0.0067501991	87.3545835272	DN
ENSMUST00000166497	Abhd6	0.4825646362	0.0067832076	9.2434046789	UP
ENSMUST00000113030	D330045A20Rik	-0.6248880283	0.0068245395	1.6541353383	DN
ENSMUST00000034995	Snx14	0.4281051046	0.0068395522	38.4614137484	UP
ENSMUST00000026461	Prim1	-0.414893423	0.0068628051	65.2401315789	DN
ENSMUST00000085724	Susd4	0.8234833414	0.0068703856	1.3024173656	UP
ENSMUST00000027754	Ncf2	-0.415926934	0.0068803091	43.9132119334	DN
ENSMUST00000036074	Gmip	-0.4067387866	0.0069758488	20.3675717213	DN
ENSMUST00000034944	Dapk2	-0.9472386431	0.0069880238	1.1013090495	DN
ENSMUST00000102580	2810408A11Rik	-0.4898287759	0.0069905437	6.975975976	DN
ENSMUST00000077741	Slc9a6	0.4008257512	0.0069917499	15.4071428571	UP
	AK085969	0.8751620739	0.0069947861	3.4311838306	UP
ENSMUST00000105345,ENSMUST00000105340,ENSMUST00000105346,ENSMUST00000105343,ENSMUST00000105344,ENSMUST00000020379,ENSMUST00000105342,ENSMUST00000020377	Tcf3	-0.3942781437	0.0070028186	74.6342500709	DN
ENSMUST00000056972	Ftsjd1	0.4074136117	0.0070967193	16.7090909091	UP
ENSMUST00000018571	Ypel2	0.4962597575	0.0071050797	6.5254237288	UP
	LOC545261	1.3145655478	0.0071052834	1.6071428571	UP
ENSMUST00000035258	Ms4a4b	-1.0215221557	0.0071234474	1.7226219025	DN
ENSMUST00000043325	Hs2st1	0.3928182139	0.0071418265	26.5799333888	UP
ENSMUST00000088972	Gm14648	0.7015181072	0.0071425336	7.2592592593	UP
	AI414108	0.6182400697	0.0071592833	1.8649650062	UP
ENSMUST00000074759	Gm14456	0.37807135	0.0071743403	95.3571428571	UP
ENSMUST00000065418	Rab13	0.5186058193	0.0072011717	11.7920978363	UP
ENSMUST00000000707	Loxl3	0.4719696598	0.007203115	10.332094176	UP
ENSMUST00000065167	Adrbk2	-0.3792550249	0.0072162991	25.3229871336	DN
	E130303B06Rik	-0.4256404306	0.0072431045	14.7084318361	DN
ENSMUST00000111368	Nuf2	-0.4179777369	0.0072484146	30.8051024676	DN
ENSMUST00000053737	Sfswap	-0.3753726329	0.0073149198	33.7899543379	DN
ENSMUST00000117194	Cep164	-0.4453824824	0.007317719	4.5694393551	DN
ENSMUST00000165044	Acvr2b	-0.4947945336	0.0073200079	5.1212300414	DN
ENSMUST00000059011	Olfr631	1.0827928563	0.0073818146	1.2297843666	UP
ENSMUST00000047157	Setd1a	-0.3759436223	0.0073852854	37.7359607578	DN
ENSMUST00000045196	Kcns1	0.4775649258	0.0073948986	7.9542097489	UP
ENSMUST00000101065,ENSMUST00000053569,ENSMUST00000058548	Il17re	0.4493833359	0.0074145318	11.0836693548	UP
ENSMUST00000001715	Gstt3	0.4310952005	0.0074163183	30.6504282655	UP
ENSMUST00000138762	Cep350	-0.3635807955	0.0074444631	24.2508855226	DN
ENSMUST00000107353	Zfp592	-0.3830526891	0.007481846	31.5840428454	DN
ENSMUST00000019986	Rev3l	-0.3883264173	0.0074913473	13.7350700649	DN
ENSMUST00000084616	Anks6	0.6247093512	0.007495494	2.5530110263	UP
ENSMUST00000050178	Ccdc60	0.5128420828	0.007495494	7.2877725857	UP
ENSMUST00000167741,ENSMUST00000025095	Cox7a2l	0.3702831161	0.007495494	264.5807860262	UP
ENSMUST00000056649,ENSMUST00000122886,ENSMUST00000109895,ENSMUST00000037146	Gas2l1	0.5234716991	0.0075450892	3.125115848	UP
ENSMUST00000108258,ENSMUST00000166278,ENSMUST00000046748	Gpr160	-0.5551145592	0.0075777945	5.068119891	DN
ENSMUST00000051171,ENSMUST00000088276,ENSMUST00000117675	Iffo1	-0.3878708843	0.0075793945	17.8249383586	DN
ENSMUST00000103172	Dstn	0.3681842011	0.0076338357	90.598628692	UP
ENSMUST00000029950	Casp8ap2	-0.3858583128	0.0076356611	20.6293243044	DN
ENSMUST00000020997	Sh3yl1	0.5950671996	0.0076793614	4.7740440324	UP
ENSMUST00000075072	Gpr65	-0.5112310233	0.0077033829	13.9719626168	DN
	Eid1	0.3756612587	0.007724157	93.14122738	UP
ENSMUST00000085210	Acot1	0.4381806729	0.0077662409	16.7620578778	UP
ENSMUST00000001790	Cldn15	-0.9822946356	0.0077894924	1.0780065005	DN
ENSMUST00000060711	Epm2aip1	0.4223804571	0.0077992387	31.565691416	UP
ENSMUST00000054351	A930038C07Rik	-0.7254521261	0.0078182011	1.0042735043	DN
ENSMUST00000040188	Ska1	-0.4971770833	0.0078340672	5.4075882795	DN
ENSMUST00000126610	Rpl12	0.3353607459	0.0078562936	85.0079239303	UP
ENSMUST00000059080	Rps21	0.3762286995	0.0078940683	2524.4285714286	UP
ENSMUST00000018482,ENSMUST00000108886,ENSMUST00000108889	Tnip1	-0.3915593339	0.0078940683	36.5867853475	DN
ENSMUST00000058210	Eps8	0.4322706967	0.0079048168	14.9235159817	UP
ENSMUST00000080517	2610301B20Rik	0.4270182234	0.0079072555	20.2864583333	UP
ENSMUST00000038228	Tmx4	0.3705828874	0.0079072555	62.4011684518	UP
ENSMUST00000034876	Tspan3	0.3934393774	0.0079072555	111.6289198606	UP
	5830416I19Rik	-0.8503347746	0.0079715716	1.0315949753	DN
ENSMUST00000050011	Gbp6	0.4582992866	0.0079737902	7.9605110337	UP
ENSMUST00000002809	Fkbp7	0.4939939367	0.0080728407	17.3154362416	UP
ENSMUST00000060714	Ubqln2	0.3950938591	0.0080803108	62.2203848467	UP
ENSMUST00000110301,ENSMUST00000004430,ENSMUST00000093490,ENSMUST00000056508	Clcn3	0.3876552539	0.0081175085	28.6327411589	UP
ENSMUST00000021552	Zfp36l1	-0.4191720262	0.0081445706	28.4389671362	DN
ENSMUST00000044503	Rftn1	0.4192171892	0.0081592569	78.354226361	UP
ENSMUST00000091925	Rps19-ps13	0.6384277192	0.0081592569	7.0638297872	UP
ENSMUST00000031378	Stx2	-0.3946333874	0.0081619908	19.421757035	DN
ENSMUST00000020767	Polm	0.5184081461	0.008184666	4.4869595058	UP
ENSMUST00000108814,ENSMUST00000108815,ENSMUST00000048608,ENSMUST00000054622,ENSMUST00000098971	Rtel1	-0.3757025365	0.0081998174	18.5868331442	DN
ENSMUST00000032473,ENSMUST00000066912	Iigp1	0.3896966989	0.0083426333	54.7580128205	UP
	C330021F23Rik.1	0.6956836802	0.008356289	3.6703296703	UP
ENSMUST00000034625	Chek1	-0.4328293719	0.0084698459	18.204787234	DN
ENSMUST00000031852	4921507P07Rik	0.5208663447	0.0084866737	6.4307228916	UP
ENSMUST00000166678	Peg10	-0.572312039	0.0085345791	1.3340336134	DN
ENSMUST00000087514	Lyar	-0.392486929	0.0086220061	51.5337224384	DN
ENSMUST00000086123	Pitpnm2	-0.3816116476	0.0086617997	18.3906913281	DN
ENSMUST00000019708	Arid3a	-0.4183900727	0.0086699958	8.1653187888	DN
ENSMUST00000113440	Ccdc88b	-0.3596116648	0.0086699958	38.149837794	DN
ENSMUST00000126571	9530026P05Rik	1.0267508607	0.0087070799	1.2298387097	UP
ENSMUST00000023829,ENSMUST00000119901	Cdkn1a	0.4785487862	0.0087070799	6.9460929773	UP
ENSMUST00000050226,ENSMUST00000108500	Smtnl2	0.6252093291	0.0087070799	1.500382263	UP
ENSMUST00000042664	Slc16a2	0.4104762805	0.0087362803	13.7436762226	UP
ENSMUST00000147090,ENSMUST00000151043	1300002E11Rik	0.4597249193	0.0087938041	11.2673918543	UP
ENSMUST00000101195	Tbc1d1	-0.4000214895	0.0088126629	18.4312638581	DN
ENSMUST00000109931,ENSMUST00000089207	Zfp120	0.4041127572	0.0088509497	19.9071358749	UP
ENSMUST00000140950,ENSMUST00000028948	Gins1	-0.4733035168	0.0090555031	24.1970486111	DN
ENSMUST00000035462	Dsel	0.4340851628	0.0090868715	6.9388994966	UP
ENSMUST00000021620,ENSMUST00000101094	Otub2	0.4365913501	0.0090984564	15.9832748854	UP
ENSMUST00000036954	Gbx2	0.465175061	0.0091111427	11.6878531073	UP
ENSMUST00000163888,ENSMUST00000005722	Mef2c	0.3875814412	0.0091111427	82.6499313292	UP
ENSMUST00000069445,ENSMUST00000163329	Ubl7	0.3884333459	0.0091111427	180.22172949	UP
ENSMUST00000032895	Nucb2	-0.6842189622	0.0091470168	3.3594657375	DN
ENSMUST00000076941	Ttf2	-0.3705739734	0.0091470168	24.991146525	DN
ENSMUST00000043317,ENSMUST00000129625	Dnajc12	0.5208443002	0.0091820787	9.429727741	UP
ENSMUST00000073425,ENSMUST00000175529	Ccnf	-0.4104223249	0.0092348353	23.6675126904	DN
ENSMUST00000112895,ENSMUST00000054234	Nek6	-0.4463356353	0.009272266	7.7445568844	DN
ENSMUST00000053273,ENSMUST00000079573	Itpr2	-0.4027886192	0.0092797753	5.966279913	DN
ENSMUST00000115231	Rpl39	0.3448868384	0.0092797753	2266.7647058824	UP
ENSMUST00000065793	Phgdh	-0.4172770073	0.0093576336	110.217859064	DN
ENSMUST00000113409	Zfp711	0.591746351	0.0094342971	1.3978245776	UP
ENSMUST00000109701,ENSMUST00000058089,ENSMUST00000116389	Raly	-0.3833781714	0.0095167789	217.3335152838	DN
ENSMUST00000120942,ENSMUST00000110272	Entpd5	0.3783737319	0.0095334711	58.5002010454	UP
ENSMUST00000046769,ENSMUST00000099716	Ckap5	-0.3656637392	0.0095950914	62.037037037	DN
ENSMUST00000029571	Sass6	-0.4108058847	0.009639032	9.6460700758	DN
ENSMUST00000030078,ENSMUST00000107529	Hsdl2	0.4122020226	0.0097105408	24.2840690979	UP
ENSMUST00000026658	Tnrc6c	-0.3570506414	0.0098709163	22.7556295956	DN
ENSMUST00000171517	Ppfia1	-0.3649603198	0.0099049155	29.3715324278	DN
ENSMUST00000029507,ENSMUST00000067630	Dram2	0.3945982162	0.009915183	26.2088665448	UP
ENSMUST00000066988	A430110L20Rik	0.6004529018	0.0099177356	3.0405965203	UP
ENSMUST00000059644	Rbm33	-0.3547314135	0.0099672309	28.9253322084	DN
ENSMUST00000117892	Slc48a1	0.3834926182	0.0100378077	199.9167657551	UP
ENSMUST00000097474,ENSMUST00000040357	Rcsd1	-0.4010500612	0.010055652	64.769057454	DN
ENSMUST00000027601	Mcm6	-0.403055894	0.0100835631	289.0343273232	DN
ENSMUST00000022218	Dhfr	-0.4071119336	0.0100896527	15.3661998486	DN
ENSMUST00000027472	Efhd1	0.8834493476	0.0101412398	1.1965574681	UP
ENSMUST00000026381	Padi4	0.4115962928	0.0101480064	50.1257621951	UP
ENSMUST00000043867	Rpl22l1	0.3443461468	0.0101480064	436.7124735729	UP
ENSMUST00000043521	Sec22a	0.3875620986	0.0101783064	10.8331242158	UP
ENSMUST00000102821	Stk10	-0.3729247997	0.0101881901	23.6762960032	DN
ENSMUST00000060837,ENSMUST00000089579	Rab11fip5	0.3998528638	0.0101943115	29.8422687153	UP
ENSMUST00000111725,ENSMUST00000111726	Lyrm5	0.3948666754	0.0102246134	24.4413580247	UP
ENSMUST00000031235	Gbp8	0.4444649111	0.0102350131	18.3932217232	UP
ENSMUST00000027068	Tram1	0.3615267031	0.0102722582	154.8748696559	UP
ENSMUST00000078036	Tcof1	-0.3510565652	0.0103419703	52.2941559852	DN
ENSMUST00000110382	Gmnn	-0.4165874573	0.0103452186	60.0412371134	DN
	A930005H10Rik	0.4387162549	0.0104225908	12.9814550642	UP
ENSMUST00000034817	Paqr5	-0.4384267188	0.0104261058	7.7749140893	DN
ENSMUST00000065921	A530088E08Rik	-0.4228687479	0.010429667	14.6878483835	DN
ENSMUST00000081917	Grtp1	0.6822627537	0.0104308227	3.4062980031	UP
ENSMUST00000048417	Dync2h1	-0.3835888264	0.0104494211	6.1813008716	DN
ENSMUST00000090212	Nt5dc2	-0.4087184679	0.0105230602	42.6342161775	DN
ENSMUST00000028016	Prrc2c	-0.3379383899	0.0105230602	95.7090018253	DN
ENSMUST00000027580	Slc35f5	0.3932210525	0.0105230602	21.5420379698	UP
ENSMUST00000173689	Jmjd1c	-0.356231748	0.0105877815	43.7303811659	DN
ENSMUST00000031352,ENSMUST00000164378,ENSMUST00000167918,ENSMUST00000169094,ENSMUST00000113127	G3bp2	0.3621156035	0.0105886136	97.2952401372	UP
ENSMUST00000102584,ENSMUST00000031587	Ung	-0.4205102812	0.0106133518	26.3014354067	DN
ENSMUST00000048896	Fbrs	-0.3696268608	0.0107724282	53.3554376658	DN
ENSMUST00000032264	Gabarapl1	0.3753275089	0.0107724282	282.2385528547	UP
ENSMUST00000021941	Mxd3	-0.4887966256	0.0108208077	11.3263727765	DN
ENSMUST00000126114,ENSMUST00000073625,ENSMUST00000108542,ENSMUST00000108543	Inca1	0.8448105575	0.0108360113	1.9065010957	UP
ENSMUST00000173672	Neat1	0.4462035379	0.0108470432	308.9200251889	UP
ENSMUST00000000299	Itgb2	-0.437150671	0.0109879168	35.0421644413	DN
ENSMUST00000112693	Rif1	-0.3615990629	0.0110177684	41.8160878809	DN
ENSMUST00000111800,ENSMUST00000081619	Sh3pxd2a	-0.3708548773	0.0110177684	7.6471432673	DN
ENSMUST00000095228	Samd1	-0.388117792	0.0110363804	37.5605033882	DN
ENSMUST00000061322,ENSMUST00000077916	Mlf1	0.6171767891	0.0110512586	3.7640936687	UP
ENSMUST00000055433	Spsb4	-0.655185442	0.0110512586	2.1287572903	DN
ENSMUST00000051207	Slc35e4	0.4412132459	0.0110882774	10.4824991822	UP
ENSMUST00000033333	Tmem9b	0.3892925975	0.0110882774	29.7202380952	UP
ENSMUST00000058714	Cd24a	0.3513032443	0.0111383601	353.0209481808	UP
ENSMUST00000008451	1700109H08Rik	-1.000500721	0.0111980316	1.9605077574	DN
ENSMUST00000023165	Crebbp	-0.3593313017	0.0112568225	20.8781433922	DN
ENSMUST00000032409	Camk1	0.4112092714	0.0112631071	54.3495077356	UP
ENSMUST00000058159	Cnrip1	-0.4825565881	0.0112631071	12.5227864583	DN
ENSMUST00000004428	Clcn5	0.4433283708	0.0112888554	6.9940064546	UP
ENSMUST00000025651,ENSMUST00000128322	Fen1	-0.3962561565	0.0112888554	64.8689561681	DN
ENSMUST00000088765	Zfp758	0.4030564236	0.0112888554	14.1077441077	UP
ENSMUST00000010807	Fads1	0.3796455596	0.0112928325	106.3740568775	UP
ENSMUST00000059857	Rinl	-0.4002390785	0.0113196503	17.7787486893	DN
ENSMUST00000025375	Tcerg1	-0.3574392664	0.0113912858	63.6289035788	DN
ENSMUST00000058879	Ntf5	0.9381997693	0.0114193124	1.1607142857	UP
ENSMUST00000031319	Ppbp	-0.4665876122	0.0114320767	12.5905292479	DN
ENSMUST00000096990,ENSMUST00000000028	Cdc45	-0.3836680262	0.0114542501	28.9566650966	DN
ENSMUST00000050897	Spice1	-0.3802977706	0.01146653	8.9084181314	DN
ENSMUST00000101560	Zfp449	0.4435004296	0.0115590226	7.0975087061	UP
ENSMUST00000029649	Ctso	0.3743594169	0.0115984795	42.4746008708	UP
ENSMUST00000043596,ENSMUST00000052012	Phka1	0.4409244718	0.0116028543	6.1443604078	UP
ENSMUST00000115374,ENSMUST00000115375,ENSMUST00000084383	Rbm10	-0.3451614822	0.0116028543	34.3421765024	DN
ENSMUST00000028795	Rad51	-0.418472741	0.0116111621	34.3303571429	DN
ENSMUST00000108154	Wbp7	-0.3473152007	0.0116173298	27.6627078385	DN
ENSMUST00000068613	Fam72a	-0.6504657348	0.0116223416	2.7106139933	DN
ENSMUST00000111770	Acad10	0.432777056	0.0116387932	13.9763888889	UP
ENSMUST00000110674	Lcmt2	0.3961471565	0.0116712493	12.529359953	UP
ENSMUST00000069511	Abcd2	-0.6349685729	0.0117297738	1.4737793852	DN
ENSMUST00000170485	Nkx2-3	0.4219858069	0.0117426001	45.5331753555	UP
ENSMUST00000100330	Tanc2	-0.3851213926	0.0117581919	4.4680131835	DN
ENSMUST00000079223,ENSMUST00000043335	Fggy	0.4174586705	0.011775889	16.2448979592	UP
ENSMUST00000112616	Galnt5	-0.5299153215	0.011775889	3.4476367006	DN
ENSMUST00000089112	Tcf15	0.5156677002	0.0117805139	18.5145317546	UP
ENSMUST00000041400	Ranbp10	-0.3734030345	0.0117949805	18.2111824707	DN
ENSMUST00000028549,ENSMUST00000053666	Slc12a6	-0.3743703802	0.0118087636	51.8147264868	DN
ENSMUST00000067931,ENSMUST00000164907	Vmac	0.3957535316	0.0118722884	23.8759348878	UP
ENSMUST00000001712	Cabin1	-0.3616622449	0.0118986553	36.0965916745	DN
ENSMUST00000110551	Sord	0.3815122178	0.0118986553	175.2866666667	UP
ENSMUST00000068878	Ly9	-0.4348225405	0.0119113955	10.6970069701	DN
ENSMUST00000024762	Rsph9	0.7328085038	0.0119286999	3.7993596585	UP
ENSMUST00000027521,ENSMUST00000074945	Agap1	-0.3690038552	0.011950382	8.4502771097	DN
ENSMUST00000049060	Cep135	-0.3724699797	0.0119522528	11.4927207412	DN
ENSMUST00000020649	Rad50	-0.3553519618	0.0119638793	43.758775351	DN
ENSMUST00000040967	Vps37b	-0.3918185993	0.0120071747	36.600877193	DN
ENSMUST00000022704	Itm2b	0.352216688	0.012042522	840.1302378256	UP
ENSMUST00000106027	Phrf1	-0.3465467228	0.0120428527	36.572068708	DN
	Acap3	-0.3909621388	0.0120912803	11.5193563433	DN
ENSMUST00000033100	Izumo1	0.9595915229	0.0120990639	1.0182063385	UP
ENSMUST00000077196	Krt80	0.598451799	0.0121853734	4.1529745042	UP
ENSMUST00000033761	Hcfc1	-0.3615418354	0.0122507795	81.4627494732	DN
ENSMUST00000034964	Tipin	-0.3958726216	0.0122831371	79.2394014963	DN
ENSMUST00000001562	Tulp3	0.4655339312	0.0123102887	6.3737734166	UP
ENSMUST00000150727	Ube2e2	0.421232226	0.0123102887	22.485380117	UP
ENSMUST00000033121	Nomo1	0.3760023667	0.0123465403	140.7923368023	UP
ENSMUST00000030361	Tmem59	0.3574922607	0.0123533371	232.578125	UP
ENSMUST00000038359	2210018M11Rik	-0.3672121339	0.0124288567	22.9769654482	DN
ENSMUST00000054591,ENSMUST00000102952	Thnsl1	0.392326307	0.0124729772	11.2641170431	UP
ENSMUST00000026677	Nat1	0.886912529	0.0125323829	1.5576208178	UP
ENSMUST00000087605	Myo1f	-0.3798991073	0.0125918687	32.8804204993	DN
ENSMUST00000037397	AK129341	0.5105457382	0.0126238385	5.2736523652	UP
ENSMUST00000114582	Hmgb3	-0.3951631519	0.0126279418	89.0551181102	DN
ENSMUST00000096242	Rom1	0.4867454703	0.0126890663	8.2829940906	UP
