Reanalysed, two affy_ctrls_lines deleted						
ID	Gene.symbol	logFC	adj.P.Val	P.Value	t	Gene.title
1424810_at	Tasp1	0.7112849214	0.0342123592	0.0019315131	12.4205896087	taspase, threonine aspartase 1
1417471_s_at	D1Ertd622e	0.6249674824	0.0342481945	0.0019353908	12.4111516842	DNA segment, Chr 1, ERATO Doi 622, expressed
1415711_at	Arfgef1	1.6524889315	0.0342481945	0.0019367236	12.4079137771	ADP-ribosylation factor guanine nucleotide-exchange factor 1(brefeldin A-inhibited)
1415961_at	Itm2c	-0.3976250661	0.0342481945	0.0019380644	-12.4046594324	integral membrane protein 2C
1439253_x_at	Prelid1	-1.6038678675	0.0342567414	0.0019405013	-12.3987527572	PRELI domain containing 1
1423039_a_at	Bzw1	2.4385850313	0.0342567414	0.0019415676	12.3961712707	basic leucine zipper and W2 domains 1
1415705_at	Smim7	1.5552190396	0.0342800471	0.0019446157	12.3888028115	small integral membrane protein 7
1415688_at	Ube2g1	1.0572220068	0.0342800471	0.0019482766	12.3799739387	ubiquitin-conjugating enzyme E2G 1
1434617_x_at	Slc38a10	-0.8472433704	0.0342800471	0.001948879	-12.3785234449	solute carrier family 38, member 10
1427229_at	Hmgcr	1.8932467614	0.0342800471	0.0019494735	12.3770924494	3-hydroxy-3-methylglutaryl-Coenzyme A reductase
1438839_a_at	Ywhae	2.2736779788	0.0342800471	0.0019504425	12.3747611631	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, epsilon polypeptide
1449784_at		-0.2213523826	0.0344044259	0.0019590356	-12.3541575644	
1416579_a_at	Epcam	3.0863095176	0.0344109001	0.0019623135	12.3463307728	epithelial cell adhesion molecule
1421223_a_at	Anxa4	2.3376843198	0.0344109001	0.001962782	12.3452136212	annexin A4
1453631_at	Stx8	-0.2450657624	0.0344109001	0.001963954	-12.3424204563	syntaxin 8
1422716_a_at	Acp1	-0.6038696532	0.0345149218	0.001971412	-12.3246992039	acid phosphatase 1, soluble
1419658_at	LOC102641046///H2-T-ps///H2-T23	1.8353862609	0.0346436458	0.0019813125	12.3013157019	H-2 class I histocompatibility antigen, D-37 alpha chain-like///histocompatibility 2, T region locus, pseudogene///histocompatibility 2, T region locus 23
1429124_s_at	Rexo1	-1.2563573995	0.0346436458	0.0019818181	-12.3001258515	REX1, RNA exonuclease 1
1422781_at	Tlr3	-0.2519313661	0.0346561139	0.0019872759	-12.287307975	toll-like receptor 3
1437159_at	Tmppe	-2.3181449783	0.0346561139	0.0019876999	-12.2863142767	transmembrane protein with metallophosphoesterase domain
1433593_at	Ypel5	1.8085574724	0.0346561139	0.0019884808	12.2844846536	yippee-like 5 (Drosophila)
1421853_at	Psen1	1.6664981333	0.0346561139	0.0019895204	12.282050799	presenilin 1
1417216_at	Pim2	1.9148321214	0.0346561139	0.0019901682	12.2805348728	proviral integration site 2
1455640_a_at	Txn2	0.702117279	0.0346807384	0.0019947548	12.2698215777	thioredoxin 2
1436839_at	Ccdc71l	1.2112144935	0.0346807384	0.0019952353	12.2687011689	coiled-coil domain containing 71 like
1423973_a_at	Arf3	2.5361195396	0.0346807384	0.0019961842	12.2664897303	ADP-ribosylation factor 3
1438913_x_at	Hdgfrp2	-1.134053166	0.0346807384	0.0019976961	-12.2629691082	hepatoma-derived growth factor, related protein 2
1418097_a_at	Crlf2	-1.178285335	0.0347705612	0.0020044026	-12.2473963644	cytokine receptor-like factor 2
1417458_s_at	Cks2	0.85454413	0.0347872639	0.0020079305	12.2392328977	CDC28 protein kinase regulatory subunit 2
1426919_at	Itgb1	-0.2361263941	0.0347872639	0.0020084317	-12.2380746543	integrin beta 1 (fibronectin receptor beta)
1425627_x_at	Gstm1	0.7266871135	0.0348009137	0.0020107535	12.2327145903	glutathione S-transferase, mu 1
1420505_a_at	Stxbp1	1.6529097329	0.0348066791	0.0020139246	12.2254077106	syntaxin binding protein 1
1427142_s_at	Kdm5b	0.7109636331	0.0348066791	0.0020141547	12.2248781537	lysine (K)-specific demethylase 5B
1417892_a_at	Sirt3	-1.0886586408	0.0348685238	0.0020211642	-12.2087847059	sirtuin 3
1417743_at	Clk2	-0.868654573	0.0348685238	0.0020222066	-12.2063979852	CDC-like kinase 2
1417569_at	Ncald	-0.2114945144	0.0348685238	0.0020223436	-12.2060843116	neurocalcin delta
1426530_a_at	Klhl5	0.9344527119	0.034869788	0.0020239538	12.2024013226	kelch-like 5
1424710_a_at	Gorasp2	1.3128003159	0.0348802614	0.0020260989	12.1975006829	golgi reassembly stacking protein 2
1423345_at	Degs1	1.168867282	0.0348957356	0.0020290846	12.1906915924	delta(4)-desaturase, sphingolipid 1
1424384_a_at	Znrf1	-1.2613102001	0.0348957356	0.0020300736	-12.1884391294	zinc and ring finger 1
1418644_a_at	Stk11	-1.4118218494	0.0349167244	0.0020328335	-12.1821614191	serine/threonine kinase 11
1435714_x_at	Il17d	-0.2292741558	0.0349319658	0.0020352604	-12.1766508242	interleukin 17D
1451332_at	Zfp521	1.6276787363	0.0349837065	0.0020398168	12.1663290431	zinc finger protein 521
1422518_at	Cask	0.5010947093	0.034988605	0.0020416445	12.1621976918	calcium/calmodulin-dependent serine protein kinase (MAGUK family)
1448161_a_at	Clcn4	-1.2077452116	0.0351265739	0.00205133	-12.1403878122	chloride channel, voltage-sensitive 4
1428674_at	Prpf38b	-1.4487169486	0.0351265739	0.0020527914	-12.1371093722	PRP38 pre-mRNA processing factor 38 (yeast) domain containing B
1441866_s_at	Ptdss1	0.5770987929	0.0351770515	0.0020572916	12.1270334912	phosphatidylserine synthase 1
1451081_a_at	Tcf25	-0.8996291041	0.0352402268	0.0020633172	-12.1135895971	transcription factor 25 (basic helix-loop-helix)
1424821_at	Ndfip1	1.501432985	0.0352402268	0.0020651837	12.1094361774	Nedd4 family interacting protein 1
1416912_at	Akirin1	1.8507394731	0.0352402268	0.0020680212	12.1031315927	akirin 1
1423375_at	Cir1	-1.9637859743	0.0352402268	0.0020680315	-12.103108701	corepressor interacting with RBPJ, 1
1451370_at	Ccdc107	-4.0061167469	0.0352402268	0.002068752	-12.101509888	coiled-coil domain containing 107
1434658_at	Sppl2b	-0.7104055568	0.0352825263	0.002074834	-12.0880429068	signal peptide peptidase like 2B
1427447_a_at	Triobp	-1.0382007949	0.0352825263	0.0020764325	-12.0845124993	TRIO and F-actin binding protein
1416013_at	Pld3	-0.96558144	0.0352825263	0.0020768723	-12.0835417212	phospholipase D family, member 3
1422032_a_at	Zfand6	0.50601258	0.0352825263	0.002078492	12.0799692449	zinc finger, AN1-type domain 6
1448786_at	Plbd1	2.3694955134	0.0352825263	0.00207901	12.07882743	phospholipase B domain containing 1
1448564_at	Cib1	-2.6057838803	0.035377794	0.0020872444	-12.0607302101	calcium and integrin binding 1 (calmyrin)
1448176_a_at	Hnrnpk	0.5097495994	0.035377794	0.0020880408	12.0589852314	heterogeneous nuclear ribonucleoprotein K
1428137_at	Arl8b	2.38987394	0.035377794	0.0020904858	12.0536333207	ADP-ribosylation factor-like 8B
1429584_at	Mynn	1.0357082403	0.035377794	0.0020908604	12.0528141137	myoneurin
1436097_x_at	Arhgap9	-1.3064062653	0.0354402397	0.0020961129	-12.0413484455	Rho GTPase activating protein 9
1425059_at	Prmt6	0.9306888205	0.0355206149	0.0021024322	12.027606209	protein arginine N-methyltransferase 6
1416343_a_at	Lamp2	2.6069178751	0.035609227	0.0021092464	12.0128507696	lysosomal-associated membrane protein 2
1451700_a_at	Get4	-1.9060680728	0.0357743377	0.0021206031	-11.9884036097	golgi to ER traffic protein 4
1449052_a_at	Dnmt3b	-1.9889898379	0.0358132544	0.0021257421	-11.9773998813	DNA methyltransferase 3B
1451005_at	Sumo1	2.0195491663	0.0358132544	0.0021260667	11.9767060057	small ubiquitin-like modifier 1
1434865_a_at	Exoc7	-1.2484002831	0.0359376951	0.0021363431	-11.9548152849	exocyst complex component 7
1417510_at	Vps4a	1.1006215979	0.0359376951	0.0021369914	11.9534390605	vacuolar protein sorting 4A
1434499_a_at	Ldhb	-0.6498134287	0.0359376951	0.0021400017	-11.9470565651	lactate dehydrogenase B
1424776_a_at	Slc25a28	-1.7393543563	0.0359376951	0.0021402985	-11.9464278442	solute carrier family 25, member 28
1426581_at	Ptpmt1	-0.8815173961	0.0359376951	0.0021418572	-11.9431286239	protein tyrosine phosphatase, mitochondrial 1
1448707_at	Taf13	1.3431646165	0.0359376951	0.0021437762	11.939070931	TATA-box binding protein associated factor 13
1448558_a_at	Pla2g4a	1.5372704033	0.0359376951	0.0021445412	11.9374549152	phospholipase A2, group IVA (cytosolic, calcium-dependent)
1434705_at	Ctbp2	-1.039541959	0.0359490813	0.002146805	-11.9326770064	C-terminal binding protein 2
1451777_at	Ddx60	0.6512357517	0.0359652286	0.0021505688	11.9247485107	DEAD (Asp-Glu-Ala-Asp) box polypeptide 60
1452768_at	Tex261	2.4243301891	0.0359652286	0.0021514502	11.9228945989	testis expressed gene 261
1426724_at	Cnn3	1.6814711396	0.0359652286	0.0021525245	11.9206363577	calponin 3, acidic
1415791_at	Rnf34	0.8479458179	0.0360496638	0.0021591667	11.9067079593	ring finger protein 34
1455968_x_at	Gm10698///Tmed2	1.0984077375	0.0360739038	0.0021622084	11.9003492644	predicted gene 10698///transmembrane emp24 domain trafficking protein 2
1450016_at	Ccng1	-1.0227791243	0.0360851385	0.0021658346	-11.8927847389	cyclin G1
1417235_at	Ehd3	2.9741973445	0.0360851385	0.0021660625	11.8923097836	EH-domain containing 3
1425542_a_at	Ppp2r5c	1.4168139951	0.0361236147	0.0021699642	11.884191057	protein phosphatase 2, regulatory subunit B', gamma
1416136_at	Mmp2	-4.5384965973	0.0361552431	0.0021734575	-11.876938785	matrix metallopeptidase 2
1451969_s_at	Parp3	-1.5784859133	0.0362261673	0.0021797435	-11.8639291602	poly (ADP-ribose) polymerase family, member 3
1448622_at	Lsm4	-1.8369698736	0.0362261673	0.0021812481	-11.8608228614	LSM4 homolog, U6 small nuclear RNA and mRNA degradation associated
1426515_a_at	Tor1a	-2.0161519161	0.0362261673	0.0021834718	-11.8562371658	torsin family 1, member A (torsin A)
1449563_at	Cntn1	2.3454013386	0.0362261673	0.0021841074	11.8549277064	contactin 1
1428066_at	Ccdc120	-0.5019785684	0.0364248023	0.0021999542	-11.8224460192	coiled-coil domain containing 120
1424516_at		-2.3576455581	0.0364248023	0.0022008192	-11.8206821804	
1416048_at	Phc2	-1.1794560578	0.0364248023	0.002202043	-11.8181884923	polyhomeotic-like 2 (Drosophila)
1428063_at	Ankrd46	0.2049948916	0.0364248023	0.0022025046	11.8172483858	ankyrin repeat domain 46
1452746_at	Atp13a2	-1.2236266266	0.0364446398	0.0022066605	-11.8087962734	ATPase type 13A2
1454738_x_at	Pex6	-2.2838657194	0.0364446398	0.0022069165	-11.8082763112	peroxisomal biogenesis factor 6
1423042_at	Ddx3x	0.973923335	0.0365042907	0.0022121375	11.7976905194	DEAD/H (Asp-Glu-Ala-Asp/His) box polypeptide 3, X-linked
1448822_at	Psmb6	-1.6935852986	0.0365457691	0.0022162617	-11.7893526341	proteasome (prosome, macropain) subunit, beta type 6
1455021_at	Gabbr1	-0.9095073812	0.0365667795	0.0022196915	-11.7824349096	gamma-aminobutyric acid (GABA) B receptor, 1
1448243_at	Napa	-1.0084309331	0.0365667795	0.002220759	-11.7802846642	N-ethylmaleimide sensitive fusion protein attachment protein alpha
1416009_at	Tspan3	0.9214750504	0.0366010198	0.0022244516	11.7728580646	tetraspanin 3
1415740_at	Psmc5	2.2225419725	0.0366718092	0.0022303701	11.760989743	protease (prosome, macropain) 26S subunit, ATPase 5
1426160_a_at	Stk16	-1.1324602951	0.0366802915	0.0022327036	-11.756322154	serine/threonine kinase 16
1426880_at	Etl4	1.9088069914	0.0366802915	0.0022354527	11.7508319684	enhancer trap locus 4
1437527_x_at	Mcl1	-0.9032561212	0.0366802915	0.0022357357	-11.750267219	myeloid cell leukemia sequence 1
1417519_at	Plagl2	0.2978446355	0.036682679	0.0022374979	11.7467533528	pleiomorphic adenoma gene-like 2
1420956_at	Apc	0.7687346627	0.0366987689	0.0022400967	11.741578183	adenomatosis polyposis coli
1438556_a_at	Tmod3	3.2154911659	0.0367057284	0.0022421392	11.7375165748	tropomodulin 3
1416099_at	Rpl27	-0.5199250238	0.0368119344	0.0022502491	-11.7214396062	ribosomal protein L27
1427767_a_at	Cftr	-0.2716402726	0.0368377059	0.0022545116	-11.7130214533	cystic fibrosis transmembrane conductance regulator
1427432_a_at	Tra2b	0.96284836	0.0368377059	0.0022567469	11.7086157006	transformer 2 beta homolog (Drosophila)
1450983_at	Akap8	-0.7173267901	0.0368377059	0.00225794	-11.7062663225	A kinase (PRKA) anchor protein 8
1420339_at	Memo1	0.1766108068	0.0368377059	0.0022614982	11.6992702709	mediator of cell motility 1
1448171_at	Siah2	2.5980511694	0.0368377059	0.0022615161	11.6992351704	seven in absentia 2
1451167_at	Sgf29	-1.5525255433	0.0368377059	0.0022615656	-11.6991379193	SAGA complex associated factor 29
1455349_at	Rap1b	1.7798865084	0.0368806382	0.0022658268	11.6907799146	RAS related protein 1b
1419264_at	Poc5	-0.8438502362	0.0369412622	0.0022713511	-11.6799762799	POC5 centriolar protein
1433901_at	Caprin1	0.9005712775	0.0369412622	0.0022744229	11.6739842657	cell cycle associated protein 1
1426300_at	Alcam	2.8380320064	0.0369412622	0.0022744356	11.6739596526	activated leukocyte cell adhesion molecule
1427888_a_at	Sptan1	-1.5250691151	0.0369921401	0.0022796748	-11.6637656417	spectrin alpha, non-erythrocytic 1
1416935_at	Trpv2	-1.960903687	0.0369921401	0.0022855043	-11.6524605508	transient receptor potential cation channel, subfamily V, member 2
1427276_at	Smc4	3.8559487953	0.0369921401	0.0022877532	11.6481098811	structural maintenance of chromosomes 4
1452506_a_at	Ilkap	1.0605018379	0.0369921401	0.002288024	11.647586527	integrin-linked kinase-associated serine/threonine phosphatase 2C
1429775_a_at	Gpr137b-ps///Gpr137b	1.7333519941	0.0369921401	0.0022885806	11.6465107777	G protein-coupled receptor 137B, pseudogene///G protein-coupled receptor 137B
1449322_at	Gm13363///Ptp4a1	1.8006479286	0.0369921401	0.0022887733	11.646138483	predicted gene 13363///protein tyrosine phosphatase 4a1
1415681_at	Mrpl43	-1.8434476304	0.0369921401	0.0022889804	-11.6457383593	mitochondrial ribosomal protein L43
1436757_a_at	Cox6b1	-1.3105071975	0.0369962748	0.0022908667	-11.6420962283	cytochrome c oxidase, subunit VIb polypeptide 1
1449042_at	Ctcf	2.2129494478	0.0370087493	0.0022932702	11.6374615523	CCCTC-binding factor
1419979_s_at	Creb3	-0.9106191983	0.0370592451	0.0022982495	-11.6278810491	cAMP responsive element binding protein 3
1417183_at	Dnaja2	3.4769303314	0.0370592451	0.002299965	11.6245868892	DnaJ heat shock protein family (Hsp40) member A2
1426734_at	Fam43a	1.1037795005	0.0370592451	0.0023012991	11.6220275412	family with sequence similarity 43, member A
1450623_at	Gnb2	-1.8293301036	0.0370640995	0.0023038091	-11.6172176291	guanine nucleotide binding protein (G protein), beta 2
1417670_at	Timm44	-1.513993181	0.0370640995	0.0023048675	-11.6151914847	translocase of inner mitochondrial membrane 44
1434517_at	Wdfy2	-1.1738737993	0.0370716758	0.0023069725	-11.6111657885	WD repeat and FYVE domain containing 2
1439371_x_at	Timm44	-1.1081012455	0.0371153656	0.0023113271	-11.6028537123	translocase of inner mitochondrial membrane 44
1455158_at	Itga3	1.7051801284	0.037263807	0.0023222134	11.5821670855	integrin alpha 3
1417619_at	Gadd45gip1	-1.7941653655	0.0372746258	0.0023245304	-11.5777813933	growth arrest and DNA-damage-inducible, gamma interacting protein 1
1415874_at	Spry1	1.4015027973	0.0372795229	0.0023264788	11.5740980166	sprouty homolog 1 (Drosophila)
1426949_s_at	Tpr	-0.9701578108	0.0372974327	0.0023294188	-11.568547982	translocated promoter region, nuclear basket protein
1422610_s_at	Igf2bp3	-0.6335469909	0.0372974327	0.0023316102	-11.5644174474	insulin-like growth factor 2 mRNA binding protein 3
1426360_at	Zbed6///Zc3h11a	1.7374745316	0.0372974327	0.0023325279	11.562689339	zinc finger, BED type containing 6///zinc finger CCCH type containing 11A
1423323_at	Tacstd2	1.5731291411	0.0374153229	0.0023426119	11.5437601815	tumor-associated calcium signal transducer 2
1426678_at	Gm10193///Zfp706	1.8236671546	0.0374153229	0.0023431985	11.5426625054	predicted gene 10193///zinc finger protein 706
1434986_a_at	Sec61a1	-0.588479798	0.0374703815	0.002348298	-11.5331355964	Sec61 alpha 1 subunit (S. cerevisiae)
1433717_at	Wbp1l	-0.9184827466	0.0375156299	0.0023546738	-11.5212641471	WW domain binding protein 1 like
1436688_x_at	Rpl14-ps1///Rpl14	-1.44915912	0.0375156299	0.0023551225	-11.5204304939	ribosomal protein L14, pseudogene 1///ribosomal protein L14
1428081_at	Klhl21	1.1267923561	0.0375156299	0.002356094	11.5186258897	kelch-like 21
1450222_x_at	Klk1b4	-0.1988911871	0.0376405365	0.0023674009	-11.4976978483	kallikrein 1-related pepidase b4
1460228_at	Usf2	-0.7783313142	0.0376405365	0.0023683195	-11.4960036246	upstream transcription factor 2
1417446_at	Slc12a4	-0.6135846714	0.0376405365	0.0023689152	-11.4949054831	solute carrier family 12, member 4
1434131_at	Rufy1	-0.8132804684	0.0376897478	0.0023736734	-11.4861470309	RUN and FYVE domain containing 1
1423828_at	Fasn	-2.6137410545	0.0377054133	0.0023763218	-11.4812825627	fatty acid synthase
1448241_at	Gm2a	-0.5603468981	0.0377261513	0.0023798279	-11.474853915	GM2 ganglioside activator protein
1456736_x_at	Mff	-0.4411189787	0.0377261513	0.0023809541	-11.4727917766	mitochondrial fission factor
1419716_a_at	Pou2f1	-2.1541381634	0.037733118	0.0023830568	-11.4689451756	POU domain, class 2, transcription factor 1
1426839_at	Pold3	-1.8484722371	0.0377385212	0.0023850612	-11.4652825458	polymerase (DNA-directed), delta 3, accessory subunit
1452312_at	2810002D19Rik	1.663029165	0.0377927388	0.0023903117	11.4557087098	RIKEN cDNA 2810002D19 gene
1416815_s_at	Bub3	-0.4619996	0.0377927388	0.0023944132	-11.4482498477	BUB3 mitotic checkpoint protein
1415929_at	Map1lc3b	1.1722153004	0.0377927388	0.0023948495	11.4474572822	microtubule-associated protein 1 light chain 3 beta
1430293_a_at	Gm38431///Fdx1l	-2.1253108289	0.0377927388	0.0023951502	-11.4469113008	predicted gene, 38431///ferredoxin 1-like
1420904_at	Il17ra	4.4227776369	0.0377953846	0.0023969836	11.4435841755	interleukin 17 receptor A
1423143_at	Gtpbp4	2.6476815893	0.0378015376	0.0023996504	11.4387509883	GTP binding protein 4
1436884_x_at	Ewsr1	-1.5833934863	0.0378015376	0.0024007058	-11.4368400734	Ewing sarcoma breakpoint region 1
1423331_a_at	Nectin3	0.1786152274	0.0378135273	0.0024031338	11.4324486566	nectin cell adhesion molecule 3
1425185_at	Desi2	1.0608026714	0.037838724	0.0024064028	11.4265457677	desumoylating isopeptidase 2
1419022_a_at	Eno1b///Eno1	0.6809508434	0.0378939385	0.0024135549	11.4136689553	enolase 1B, retrotransposed///enolase 1, alpha non-neuron
1430375_a_at	LOC100861978///Ccl27b///Gm2506///Gm13306///Ccl27a	-2.1242056764	0.0378939385	0.0024146658	-11.4116736261	c-C motif chemokine 27-like///chemokine (C-C motif) ligand 27b///predicted gene 2506///predicted gene 13306///chemokine (C-C motif) ligand 27A
1450534_x_at	H2-K1	1.2107161023	0.0378939385	0.0024151163	11.4108647439	histocompatibility 2, K1, K region
1435864_a_at	Coa6	-1.3043127221	0.0378939385	0.0024172602	-11.4070184773	cytochrome c oxidase assembly factor 6
1423857_at	Gm6238///Mrpl30	-1.2986250783	0.0378939385	0.0024182646	-11.4052181473	predicted pseudogene 6238///mitochondrial ribosomal protein L30
1435177_a_at	Anapc5	-0.9299783116	0.0379094592	0.0024220451	-11.3984508402	anaphase-promoting complex subunit 5
1420900_a_at	Rab18	2.758086491	0.0379094592	0.00242435	11.3943319979	RAB18, member RAS oncogene family
1426648_at	Mapkapk2	0.6177592349	0.0379094592	0.0024263759	11.3907160187	MAP kinase-activated protein kinase 2
1454639_x_at	Rpl41	-1.3392052	0.0379094592	0.0024269392	-11.3897114084	ribosomal protein L41
1451992_at	Adrbk1	-2.7064238293	0.0379094592	0.0024276088	-11.388517599	adrenergic receptor kinase, beta 1
